DAY_OF_MONTH,DAY_OF_WEEK,ORIGIN_WAC,DEST_WAC,DEP_DELAY,DEP_DEL15,ARR_DEL15,DISTANCE
8,2,11,23,-6.00,0.00,0.00,196.00
8,2,12,23,-11.00,0.00,0.00,473.00
8,2,12,23,-9.00,0.00,0.00,364.00
8,2,12,23,-9.00,0.00,0.00,364.00
8,2,12,23,-5.00,0.00,0.00,473.00
8,2,13,23,-11.00,0.00,0.00,280.00
8,2,13,23,-8.00,0.00,0.00,280.00
8,2,13,23,-8.00,0.00,0.00,280.00
8,2,13,23,-7.00,0.00,0.00,280.00
8,2,13,23,-7.00,0.00,0.00,280.00
8,2,13,23,-7.00,0.00,0.00,496.00
8,2,13,23,-6.00,0.00,0.00,280.00
8,2,14,23,-8.00,0.00,0.00,289.00
8,2,14,23,-7.00,0.00,0.00,289.00
8,2,15,23,-10.00,0.00,0.00,237.00
8,2,15,23,-9.00,0.00,0.00,237.00
8,2,16,23,-10.00,0.00,0.00,335.00
8,2,16,23,-8.00,0.00,0.00,335.00
8,2,21,23,-8.00,0.00,0.00,319.00
8,2,22,23,-11.00,0.00,0.00,228.00
8,2,22,23,-8.00,0.00,0.00,212.00
8,2,22,23,-8.00,0.00,0.00,279.00
8,2,22,23,-7.00,0.00,0.00,335.00
8,2,22,23,-4.00,0.00,0.00,279.00
8,2,22,23,29.00,1.00,0.00,335.00
8,2,23,3,-11.00,0.00,0.00,1576.00
8,2,23,3,-10.00,0.00,0.00,1576.00
8,2,23,3,-2.00,0.00,0.00,1576.00
8,2,23,3,10.00,0.00,0.00,1576.00
8,2,23,4,-6.00,0.00,0.00,1605.00
8,2,23,11,-8.00,0.00,0.00,196.00
8,2,23,11,-7.00,0.00,0.00,196.00
8,2,23,12,-12.00,0.00,0.00,473.00
8,2,23,12,-10.00,0.00,0.00,473.00
8,2,23,12,-5.00,0.00,0.00,364.00
8,2,23,12,0.00,0.00,0.00,364.00
8,2,23,13,-13.00,0.00,0.00,280.00
8,2,23,13,-10.00,0.00,0.00,280.00
8,2,23,13,-9.00,0.00,0.00,280.00
8,2,23,13,-7.00,0.00,0.00,280.00
8,2,23,13,-5.00,0.00,0.00,496.00
8,2,23,13,15.00,1.00,0.00,280.00
8,2,23,13,22.00,1.00,0.00,280.00
8,2,23,14,-8.00,0.00,0.00,289.00
8,2,23,14,-7.00,0.00,0.00,289.00
8,2,23,15,-12.00,0.00,0.00,237.00
8,2,23,15,-3.00,0.00,0.00,237.00
8,2,23,16,-10.00,0.00,0.00,335.00
8,2,23,16,-4.00,0.00,0.00,335.00
8,2,23,21,-10.00,0.00,0.00,319.00
8,2,23,22,-9.00,0.00,0.00,279.00
8,2,23,22,-8.00,0.00,0.00,212.00
8,2,23,22,-8.00,0.00,0.00,335.00
8,2,23,22,-6.00,0.00,0.00,228.00
8,2,23,22,-5.00,0.00,0.00,279.00
8,2,23,22,-5.00,0.00,0.00,335.00
8,2,23,23,-11.00,0.00,0.00,268.00
8,2,23,23,-9.00,0.00,0.00,268.00
8,2,23,23,-8.00,0.00,0.00,268.00
8,2,23,23,-5.00,0.00,0.00,268.00
8,2,23,33,-12.00,0.00,0.00,861.00
8,2,23,33,-10.00,0.00,0.00,920.00
8,2,23,33,-10.00,0.00,0.00,920.00
8,2,23,33,-10.00,0.00,0.00,920.00
8,2,23,33,-10.00,0.00,0.00,993.00
8,2,23,33,-10.00,0.00,0.00,994.00
8,2,23,33,-10.00,0.00,0.00,1121.00
8,2,23,33,-9.00,0.00,0.00,951.00
8,2,23,33,-9.00,0.00,0.00,951.00
8,2,23,33,-9.00,0.00,0.00,992.00
8,2,23,33,-8.00,0.00,0.00,861.00
8,2,23,33,-8.00,0.00,0.00,861.00
8,2,23,33,-8.00,0.00,0.00,1013.00
8,2,23,33,-7.00,0.00,0.00,742.00
8,2,23,33,-7.00,0.00,0.00,742.00
8,2,23,33,-7.00,0.00,0.00,861.00
8,2,23,33,-7.00,0.00,0.00,992.00
8,2,23,33,-7.00,0.00,0.00,993.00
8,2,23,33,-7.00,0.00,0.00,1013.00
8,2,23,33,-6.00,0.00,0.00,861.00
8,2,23,33,-6.00,0.00,0.00,994.00
8,2,23,33,-6.00,0.00,0.00,1013.00
8,2,23,33,-5.00,0.00,0.00,834.00
8,2,23,33,-3.00,0.00,0.00,861.00
8,2,23,33,-3.00,0.00,0.00,873.00
8,2,23,33,-3.00,0.00,0.00,992.00
8,2,23,33,-3.00,0.00,0.00,993.00
8,2,23,33,0.00,0.00,0.00,992.00
8,2,23,33,15.00,1.00,0.00,966.00
8,2,23,33,22.00,1.00,0.00,861.00
8,2,23,33,25.00,1.00,0.00,1013.00
8,2,23,34,-8.00,0.00,0.00,526.00
8,2,23,34,-7.00,0.00,0.00,526.00
8,2,23,34,-7.00,0.00,0.00,629.00
8,2,23,34,-7.00,0.00,0.00,629.00
8,2,23,34,-7.00,0.00,0.00,666.00
8,2,23,34,-6.00,0.00,0.00,666.00
8,2,23,34,-6.00,0.00,0.00,666.00
8,2,23,34,-5.00,0.00,0.00,666.00
8,2,23,34,-5.00,0.00,0.00,666.00
8,2,23,34,-5.00,0.00,0.00,666.00
8,2,23,34,-4.00,0.00,0.00,526.00
8,2,23,34,-3.00,0.00,0.00,526.00
8,2,23,34,-2.00,0.00,0.00,666.00
8,2,23,34,-2.00,0.00,0.00,666.00
8,2,23,34,0.00,0.00,0.00,620.00
8,2,23,34,0.00,0.00,0.00,666.00
8,2,23,34,10.00,0.00,0.00,666.00
8,2,23,34,12.00,0.00,0.00,692.00
8,2,23,35,-4.00,0.00,0.00,210.00
8,2,23,35,-2.00,0.00,0.00,210.00
8,2,23,36,-12.00,0.00,0.00,366.00
8,2,23,36,-11.00,0.00,0.00,413.00
8,2,23,36,-10.00,0.00,0.00,509.00
8,2,23,36,-9.00,0.00,0.00,337.00
8,2,23,36,-9.00,0.00,0.00,476.00
8,2,23,36,-8.00,0.00,0.00,449.00
8,2,23,36,-7.00,0.00,0.00,366.00
8,2,23,36,-7.00,0.00,0.00,366.00
8,2,23,36,-7.00,0.00,0.00,449.00
8,2,23,36,-6.00,0.00,0.00,413.00
8,2,23,36,-6.00,0.00,0.00,449.00
8,2,23,36,-6.00,0.00,0.00,481.00
8,2,23,36,-5.00,0.00,0.00,449.00
8,2,23,36,-5.00,0.00,0.00,449.00
8,2,23,36,-4.00,0.00,0.00,337.00
8,2,23,36,-4.00,0.00,0.00,481.00
8,2,23,36,-2.00,0.00,0.00,509.00
8,2,23,36,-1.00,0.00,0.00,366.00
8,2,23,36,200.00,1.00,1.00,476.00
8,2,23,37,-11.00,0.00,0.00,550.00
8,2,23,37,-10.00,0.00,0.00,473.00
8,2,23,37,-10.00,0.00,0.00,550.00
8,2,23,37,-9.00,0.00,0.00,515.00
8,2,23,38,-11.00,0.00,0.00,212.00
8,2,23,38,-9.00,0.00,0.00,212.00
8,2,23,38,-8.00,0.00,0.00,135.00
8,2,23,38,-6.00,0.00,0.00,182.00
8,2,23,38,87.00,1.00,1.00,201.00
8,2,23,41,-14.00,0.00,0.00,678.00
8,2,23,41,-9.00,0.00,0.00,413.00
8,2,23,41,-9.00,0.00,0.00,678.00
8,2,23,41,-9.00,0.00,0.00,678.00
8,2,23,41,-7.00,0.00,0.00,413.00
8,2,23,41,-7.00,0.00,0.00,678.00
8,2,23,41,-6.00,0.00,0.00,678.00
8,2,23,41,-5.00,0.00,0.00,402.00
8,2,23,41,-5.00,0.00,0.00,487.00
8,2,23,41,-5.00,0.00,0.00,668.00
8,2,23,41,-3.00,0.00,0.00,402.00
8,2,23,41,2.00,0.00,0.00,678.00
8,2,23,41,9.00,0.00,0.00,678.00
8,2,23,42,-9.00,0.00,0.00,588.00
8,2,23,42,-9.00,0.00,0.00,588.00
8,2,23,43,-17.00,0.00,0.00,301.00
8,2,23,43,-14.00,0.00,0.00,425.00
8,2,23,43,-11.00,0.00,0.00,453.00
8,2,23,43,-10.00,0.00,0.00,201.00
8,2,23,43,-10.00,0.00,0.00,453.00
8,2,23,43,-8.00,0.00,0.00,201.00
8,2,23,43,-7.00,0.00,0.00,453.00
8,2,23,43,-6.00,0.00,0.00,201.00
8,2,23,43,-6.00,0.00,0.00,453.00
8,2,23,43,-5.00,0.00,0.00,371.00
8,2,23,43,-5.00,0.00,0.00,425.00
8,2,23,43,-4.00,0.00,0.00,453.00
8,2,23,43,-3.00,0.00,0.00,371.00
8,2,23,43,9.00,0.00,0.00,425.00
8,2,23,43,21.00,1.00,1.00,453.00
8,2,23,44,-11.00,0.00,0.00,406.00
8,2,23,44,-11.00,0.00,0.00,406.00
8,2,23,44,-10.00,0.00,0.00,335.00
8,2,23,44,-10.00,0.00,0.00,363.00
8,2,23,44,-9.00,0.00,0.00,363.00
8,2,23,44,-9.00,0.00,0.00,477.00
8,2,23,45,-14.00,0.00,0.00,690.00
8,2,23,52,-13.00,0.00,0.00,576.00
8,2,23,52,-9.00,0.00,0.00,507.00
8,2,23,52,-7.00,0.00,0.00,507.00
8,2,23,54,-8.00,0.00,0.00,675.00
8,2,23,54,-8.00,0.00,0.00,675.00
8,2,23,54,-5.00,0.00,0.00,462.00
8,2,23,54,-1.00,0.00,0.00,675.00
8,2,23,54,-1.00,0.00,0.00,675.00
8,2,23,63,-16.00,0.00,0.00,726.00
8,2,23,63,-9.00,0.00,0.00,980.00
8,2,23,63,-8.00,0.00,0.00,980.00
8,2,23,63,-8.00,0.00,0.00,980.00
8,2,23,63,-7.00,0.00,0.00,980.00
8,2,23,63,-6.00,0.00,0.00,726.00
8,2,23,63,-5.00,0.00,0.00,726.00
8,2,23,63,-5.00,0.00,0.00,980.00
8,2,23,64,-10.00,0.00,0.00,814.00
8,2,23,64,-8.00,0.00,0.00,1038.00
8,2,23,64,5.00,0.00,0.00,814.00
8,2,23,72,-11.00,0.00,0.00,1089.00
8,2,23,74,-12.00,0.00,0.00,1067.00
8,2,23,74,-12.00,0.00,0.00,1117.00
8,2,23,74,-12.00,0.00,0.00,1303.00
8,2,23,74,-10.00,0.00,0.00,1067.00
8,2,23,74,-9.00,0.00,0.00,1303.00
8,2,23,74,-8.00,0.00,0.00,1067.00
8,2,23,74,-8.00,0.00,0.00,1303.00
8,2,23,74,-8.00,0.00,0.00,1325.00
8,2,23,74,-7.00,0.00,0.00,1303.00
8,2,23,74,-6.00,0.00,0.00,1231.00
8,2,23,74,-6.00,0.00,0.00,1303.00
8,2,23,74,-5.00,0.00,0.00,1325.00
8,2,23,74,-2.00,0.00,0.00,1303.00
8,2,23,74,-2.00,0.00,0.00,1325.00
8,2,23,74,15.00,1.00,0.00,1303.00
8,2,23,81,-11.00,0.00,0.00,2075.00
8,2,23,81,-8.00,0.00,0.00,2075.00
8,2,23,81,-8.00,0.00,0.00,2075.00
8,2,23,82,-14.00,0.00,0.00,1290.00
8,2,23,82,-13.00,0.00,0.00,1558.00
8,2,23,82,-7.00,0.00,0.00,1558.00
8,2,23,82,-6.00,0.00,0.00,1558.00
8,2,23,82,-3.00,0.00,0.00,1558.00
8,2,23,82,-3.00,0.00,0.00,1558.00
8,2,23,82,-2.00,0.00,0.00,1290.00
8,2,23,82,-2.00,0.00,0.00,1290.00
8,2,23,85,-7.00,0.00,0.00,2176.00
8,2,23,91,-11.00,0.00,0.00,2370.00
8,2,23,91,-9.00,0.00,0.00,2402.00
8,2,23,91,-9.00,0.00,0.00,2402.00
8,2,23,91,-8.00,0.00,0.00,2402.00
8,2,23,91,-7.00,0.00,0.00,2521.00
8,2,23,93,-17.00,0.00,0.00,2378.00
8,2,33,23,-13.00,0.00,0.00,861.00
8,2,33,23,-13.00,0.00,0.00,861.00
8,2,33,23,-12.00,0.00,0.00,1013.00
8,2,33,23,-12.00,0.00,0.00,1121.00
8,2,33,23,-11.00,0.00,0.00,994.00
8,2,33,23,-10.00,0.00,0.00,834.00
8,2,33,23,-10.00,0.00,0.00,861.00
8,2,33,23,-10.00,0.00,0.00,992.00
8,2,33,23,-10.00,0.00,0.00,993.00
8,2,33,23,-9.00,0.00,0.00,742.00
8,2,33,23,-9.00,0.00,0.00,966.00
8,2,33,23,-9.00,0.00,0.00,993.00
8,2,33,23,-8.00,0.00,0.00,920.00
8,2,33,23,-8.00,0.00,0.00,1013.00
8,2,33,23,-7.00,0.00,0.00,861.00
8,2,33,23,-7.00,0.00,0.00,920.00
8,2,33,23,-7.00,0.00,0.00,951.00
8,2,33,23,-7.00,0.00,0.00,993.00
8,2,33,23,-6.00,0.00,0.00,742.00
8,2,33,23,-6.00,0.00,0.00,861.00
8,2,33,23,-6.00,0.00,0.00,992.00
8,2,33,23,-5.00,0.00,0.00,861.00
8,2,33,23,-5.00,0.00,0.00,992.00
8,2,33,23,-5.00,0.00,0.00,994.00
8,2,33,23,-4.00,0.00,0.00,951.00
8,2,33,23,-3.00,0.00,0.00,873.00
8,2,33,23,-2.00,0.00,0.00,920.00
8,2,33,23,-2.00,0.00,0.00,1013.00
8,2,33,23,0.00,0.00,0.00,861.00
8,2,33,23,3.00,0.00,0.00,992.00
8,2,33,23,34.00,1.00,0.00,1013.00
8,2,34,23,-8.00,0.00,0.00,526.00
8,2,34,23,-8.00,0.00,0.00,526.00
8,2,34,23,-8.00,0.00,0.00,629.00
8,2,34,23,-7.00,0.00,0.00,666.00
8,2,34,23,-6.00,0.00,0.00,526.00
8,2,34,23,-6.00,0.00,0.00,666.00
8,2,34,23,-6.00,0.00,0.00,666.00
8,2,34,23,-5.00,0.00,0.00,620.00
8,2,34,23,-5.00,0.00,0.00,666.00
8,2,34,23,-4.00,0.00,0.00,666.00
8,2,34,23,-3.00,0.00,0.00,526.00
8,2,34,23,-3.00,0.00,0.00,666.00
8,2,34,23,-3.00,0.00,1.00,666.00
8,2,34,23,-2.00,0.00,0.00,666.00
8,2,34,23,-2.00,0.00,0.00,666.00
8,2,34,23,22.00,1.00,1.00,692.00
8,2,34,23,33.00,1.00,1.00,629.00
8,2,34,23,47.00,1.00,1.00,666.00
8,2,35,23,-8.00,0.00,0.00,210.00
8,2,35,23,-4.00,0.00,0.00,210.00
8,2,36,23,-15.00,0.00,0.00,476.00
8,2,36,23,-14.00,0.00,0.00,476.00
8,2,36,23,-10.00,0.00,0.00,413.00
8,2,36,23,-10.00,0.00,0.00,449.00
8,2,36,23,-9.00,0.00,0.00,337.00
8,2,36,23,-9.00,0.00,0.00,366.00
8,2,36,23,-9.00,0.00,0.00,449.00
8,2,36,23,-7.00,0.00,0.00,481.00
8,2,36,23,-7.00,0.00,0.00,509.00
8,2,36,23,-7.00,0.00,0.00,509.00
8,2,36,23,-7.00,0.00,1.00,337.00
8,2,36,23,-6.00,0.00,0.00,366.00
8,2,36,23,-6.00,0.00,0.00,449.00
8,2,36,23,-5.00,0.00,0.00,413.00
8,2,36,23,-4.00,0.00,0.00,366.00
8,2,36,23,-4.00,0.00,0.00,481.00
8,2,36,23,-3.00,0.00,0.00,449.00
8,2,36,23,-2.00,0.00,0.00,366.00
8,2,36,23,71.00,1.00,1.00,449.00
8,2,37,23,-12.00,0.00,0.00,550.00
8,2,37,23,-9.00,0.00,0.00,550.00
8,2,37,23,-9.00,0.00,1.00,473.00
8,2,37,23,-7.00,0.00,0.00,515.00
8,2,38,23,-8.00,0.00,0.00,135.00
8,2,38,23,-7.00,0.00,0.00,212.00
8,2,38,23,0.00,0.00,0.00,212.00
8,2,38,23,29.00,1.00,0.00,182.00
8,2,41,23,-14.00,0.00,0.00,678.00
8,2,41,23,-13.00,0.00,0.00,678.00
8,2,41,23,-11.00,0.00,0.00,413.00
8,2,41,23,-10.00,0.00,0.00,678.00
8,2,41,23,-9.00,0.00,0.00,678.00
8,2,41,23,-7.00,0.00,0.00,678.00
8,2,41,23,-6.00,0.00,0.00,678.00
8,2,41,23,-4.00,0.00,0.00,402.00
8,2,41,23,-3.00,0.00,0.00,402.00
8,2,41,23,-2.00,0.00,0.00,678.00
8,2,41,23,0.00,0.00,0.00,413.00
8,2,41,23,27.00,1.00,1.00,668.00
8,2,41,23,167.00,1.00,1.00,487.00
8,2,42,23,-9.00,0.00,0.00,588.00
8,2,42,23,-7.00,0.00,0.00,588.00
8,2,43,23,-12.00,0.00,0.00,453.00
8,2,43,23,-11.00,0.00,0.00,371.00
8,2,43,23,-11.00,0.00,0.00,453.00
8,2,43,23,-7.00,0.00,0.00,201.00
8,2,43,23,-6.00,0.00,0.00,201.00
8,2,43,23,-5.00,0.00,0.00,201.00
8,2,43,23,-5.00,0.00,0.00,371.00
8,2,43,23,-5.00,0.00,0.00,453.00
8,2,43,23,-4.00,0.00,0.00,425.00
8,2,43,23,-4.00,0.00,0.00,453.00
8,2,43,23,-4.00,0.00,0.00,453.00
8,2,43,23,-3.00,0.00,0.00,301.00
8,2,43,23,-2.00,0.00,0.00,425.00
8,2,43,23,-1.00,0.00,0.00,425.00
8,2,43,23,21.00,1.00,0.00,453.00
8,2,44,23,-11.00,0.00,0.00,477.00
8,2,44,23,-9.00,0.00,0.00,335.00
8,2,44,23,-8.00,0.00,0.00,406.00
8,2,44,23,-8.00,0.00,0.00,406.00
8,2,44,23,-3.00,0.00,0.00,363.00
8,2,44,23,-2.00,0.00,0.00,363.00
8,2,45,23,-10.00,0.00,0.00,690.00
8,2,52,23,-12.00,0.00,0.00,576.00
8,2,52,23,-4.00,0.00,0.00,507.00
8,2,52,23,-4.00,0.00,0.00,507.00
8,2,54,23,-11.00,0.00,0.00,554.00
8,2,54,23,-10.00,0.00,0.00,675.00
8,2,54,23,-6.00,0.00,0.00,675.00
8,2,54,23,-2.00,0.00,0.00,675.00
8,2,54,23,8.00,0.00,1.00,675.00
8,2,54,23,14.00,0.00,0.00,462.00
8,2,63,23,-13.00,0.00,0.00,980.00
8,2,63,23,-6.00,0.00,0.00,726.00
8,2,63,23,-6.00,0.00,0.00,980.00
8,2,63,23,-6.00,0.00,0.00,980.00
8,2,63,23,-6.00,0.00,0.00,980.00
8,2,63,23,-4.00,0.00,0.00,726.00
8,2,63,23,-3.00,0.00,0.00,726.00
8,2,63,23,-2.00,0.00,0.00,980.00
8,2,64,23,-10.00,0.00,0.00,814.00
8,2,64,23,-7.00,0.00,0.00,1038.00
8,2,64,23,-6.00,0.00,0.00,814.00
8,2,72,23,-7.00,0.00,0.00,1089.00
8,2,74,23,-9.00,0.00,0.00,1067.00
8,2,74,23,-8.00,0.00,0.00,1303.00
8,2,74,23,-8.00,0.00,0.00,1303.00
8,2,74,23,-8.00,0.00,0.00,1303.00
8,2,74,23,-6.00,0.00,0.00,1067.00
8,2,74,23,-6.00,0.00,0.00,1117.00
8,2,74,23,-6.00,0.00,0.00,1303.00
8,2,74,23,-6.00,0.00,0.00,1325.00
8,2,74,23,-6.00,0.00,0.00,1325.00
8,2,74,23,-6.00,0.00,1.00,1067.00
8,2,74,23,-5.00,0.00,1.00,1303.00
8,2,74,23,-4.00,0.00,0.00,1231.00
8,2,74,23,-4.00,0.00,1.00,1325.00
8,2,74,23,10.00,0.00,1.00,1303.00
8,2,74,23,18.00,1.00,1.00,1303.00
8,2,81,23,-17.00,0.00,0.00,2075.00
8,2,81,23,-16.00,0.00,0.00,2075.00
8,2,81,23,-8.00,0.00,0.00,2075.00
8,2,82,23,-11.00,0.00,0.00,1558.00
8,2,82,23,-9.00,0.00,0.00,1558.00
8,2,82,23,-6.00,0.00,0.00,1558.00
8,2,82,23,-5.00,0.00,0.00,1290.00
8,2,82,23,-3.00,0.00,0.00,1558.00
8,2,82,23,-3.00,0.00,0.00,1558.00
8,2,82,23,-2.00,0.00,0.00,1290.00
8,2,82,23,1.00,0.00,0.00,1558.00
8,2,82,23,61.00,1.00,1.00,1290.00
8,2,85,23,-10.00,0.00,0.00,2176.00
8,2,91,23,-16.00,0.00,0.00,2402.00
8,2,91,23,-13.00,0.00,0.00,2402.00
8,2,91,23,-10.00,0.00,0.00,2402.00
8,2,91,23,-8.00,0.00,1.00,2370.00
8,2,91,23,-6.00,0.00,0.00,2521.00
8,2,93,23,-16.00,0.00,0.00,2378.00
9,3,3,23,-14.00,0.00,0.00,1576.00
9,3,3,23,-8.00,0.00,0.00,1576.00
9,3,3,23,-6.00,0.00,0.00,1576.00
9,3,13,23,-8.00,0.00,0.00,280.00
9,3,13,23,-7.00,0.00,0.00,280.00
9,3,13,23,-7.00,0.00,0.00,496.00
9,3,13,23,-6.00,0.00,0.00,280.00
9,3,13,23,-5.00,0.00,0.00,280.00
9,3,13,23,27.00,1.00,0.00,280.00
9,3,21,23,-3.00,0.00,0.00,319.00
9,3,22,23,-10.00,0.00,0.00,335.00
9,3,22,23,-6.00,0.00,0.00,335.00
9,3,23,3,-11.00,0.00,0.00,1576.00
9,3,23,3,-7.00,0.00,0.00,1576.00
9,3,23,3,-5.00,0.00,0.00,1576.00
9,3,23,13,-12.00,0.00,0.00,280.00
9,3,23,13,-10.00,0.00,0.00,496.00
9,3,23,13,-9.00,0.00,0.00,280.00
9,3,23,13,-9.00,0.00,0.00,280.00
9,3,23,13,-8.00,0.00,0.00,280.00
9,3,23,13,-4.00,0.00,0.00,280.00
9,3,23,21,-7.00,0.00,0.00,319.00
9,3,23,22,-12.00,0.00,0.00,335.00
9,3,23,22,-10.00,0.00,0.00,335.00
9,3,23,33,-19.00,0.00,0.00,1000.00
9,3,23,33,-13.00,0.00,0.00,992.00
9,3,23,33,-12.00,0.00,0.00,1121.00
9,3,23,33,-10.00,0.00,0.00,920.00
9,3,23,33,-10.00,0.00,0.00,951.00
9,3,23,33,-8.00,0.00,0.00,993.00
9,3,23,33,-7.00,0.00,0.00,861.00
9,3,23,33,-7.00,0.00,0.00,966.00
9,3,23,33,-7.00,0.00,0.00,992.00
9,3,23,33,-7.00,0.00,0.00,993.00
9,3,23,33,-6.00,0.00,0.00,861.00
9,3,23,33,-6.00,0.00,0.00,861.00
9,3,23,33,-6.00,0.00,0.00,992.00
9,3,23,33,-6.00,0.00,0.00,992.00
9,3,23,33,-5.00,0.00,0.00,834.00
9,3,23,33,-5.00,0.00,0.00,861.00
9,3,23,33,-5.00,0.00,0.00,861.00
9,3,23,33,-4.00,0.00,0.00,992.00
9,3,23,33,-4.00,0.00,0.00,994.00
9,3,23,33,-4.00,0.00,0.00,1013.00
9,3,23,33,-4.00,0.00,0.00,1013.00
9,3,23,33,-3.00,0.00,0.00,1013.00
9,3,23,33,-3.00,0.00,0.00,1013.00
9,3,23,33,-3.00,0.00,0.00,1013.00
9,3,23,33,-2.00,0.00,0.00,873.00
9,3,23,33,-2.00,0.00,0.00,920.00
9,3,23,33,-2.00,0.00,0.00,1013.00
9,3,23,33,-1.00,0.00,0.00,861.00
9,3,23,34,-10.00,0.00,0.00,526.00
9,3,23,34,-8.00,0.00,0.00,526.00
9,3,23,34,-8.00,0.00,0.00,666.00
9,3,23,34,-8.00,0.00,0.00,666.00
9,3,23,34,-7.00,0.00,0.00,666.00
9,3,23,34,-7.00,0.00,0.00,666.00
9,3,23,34,-5.00,0.00,0.00,666.00
9,3,23,34,-4.00,0.00,0.00,620.00
9,3,23,34,-4.00,0.00,0.00,666.00
9,3,23,34,-4.00,0.00,0.00,666.00
9,3,23,34,-3.00,0.00,0.00,526.00
9,3,23,34,-2.00,0.00,0.00,526.00
9,3,23,34,-1.00,0.00,0.00,692.00
9,3,23,34,17.00,1.00,0.00,666.00
9,3,23,35,-5.00,0.00,0.00,210.00
9,3,23,35,-4.00,0.00,0.00,210.00
9,3,23,36,-11.00,0.00,0.00,481.00
9,3,23,36,-10.00,0.00,0.00,413.00
9,3,23,36,-10.00,0.00,0.00,509.00
9,3,23,36,-9.00,0.00,0.00,366.00
9,3,23,36,-9.00,0.00,0.00,476.00
9,3,23,36,-9.00,0.00,0.00,481.00
9,3,23,36,-8.00,0.00,0.00,413.00
9,3,23,36,-8.00,0.00,0.00,449.00
9,3,23,36,-8.00,0.00,0.00,449.00
9,3,23,36,-7.00,0.00,0.00,449.00
9,3,23,36,-7.00,0.00,0.00,449.00
9,3,23,36,-6.00,0.00,0.00,366.00
9,3,23,36,-6.00,0.00,0.00,366.00
9,3,23,36,-6.00,0.00,0.00,509.00
9,3,23,36,-5.00,0.00,0.00,449.00
9,3,23,36,-3.00,0.00,0.00,366.00
9,3,23,36,16.00,1.00,0.00,476.00
9,3,23,38,-10.00,0.00,0.00,182.00
9,3,23,38,-6.00,0.00,0.00,135.00
9,3,23,41,-14.00,0.00,0.00,678.00
9,3,23,41,-11.00,0.00,0.00,413.00
9,3,23,41,-11.00,0.00,0.00,413.00
9,3,23,41,-11.00,0.00,0.00,678.00
9,3,23,41,-10.00,0.00,0.00,678.00
9,3,23,41,-8.00,0.00,0.00,413.00
9,3,23,41,-7.00,0.00,0.00,678.00
9,3,23,41,-6.00,0.00,0.00,402.00
9,3,23,41,-6.00,0.00,0.00,654.00
9,3,23,41,-6.00,0.00,0.00,668.00
9,3,23,41,-5.00,0.00,0.00,487.00
9,3,23,41,-5.00,0.00,0.00,594.00
9,3,23,41,-1.00,0.00,0.00,402.00
9,3,23,41,0.00,0.00,0.00,413.00
9,3,23,41,0.00,0.00,0.00,678.00
9,3,23,41,1.00,0.00,0.00,678.00
9,3,23,41,36.00,1.00,1.00,632.00
9,3,23,43,-12.00,0.00,0.00,425.00
9,3,23,43,-10.00,0.00,0.00,371.00
9,3,23,43,-10.00,0.00,0.00,453.00
9,3,23,43,-9.00,0.00,0.00,425.00
9,3,23,43,-9.00,0.00,0.00,425.00
9,3,23,43,-8.00,0.00,0.00,201.00
9,3,23,43,-8.00,0.00,0.00,201.00
9,3,23,43,-8.00,0.00,0.00,453.00
9,3,23,43,-7.00,0.00,0.00,201.00
9,3,23,43,-6.00,0.00,0.00,301.00
9,3,23,43,-6.00,0.00,0.00,453.00
9,3,23,43,-3.00,0.00,0.00,453.00
9,3,23,43,-2.00,0.00,0.00,371.00
9,3,23,54,-5.00,0.00,0.00,675.00
9,3,23,54,-3.00,0.00,0.00,462.00
9,3,23,54,-1.00,0.00,0.00,675.00
9,3,23,63,-11.00,0.00,0.00,980.00
9,3,23,63,-10.00,0.00,0.00,980.00
9,3,23,63,-8.00,0.00,0.00,980.00
9,3,23,63,-6.00,0.00,0.00,726.00
9,3,23,63,-5.00,0.00,0.00,980.00
9,3,23,63,-4.00,0.00,0.00,726.00
9,3,23,63,-2.00,0.00,0.00,726.00
9,3,23,72,-8.00,0.00,0.00,1089.00
9,3,23,74,-13.00,0.00,0.00,1067.00
9,3,23,74,-13.00,0.00,0.00,1303.00
9,3,23,74,-11.00,0.00,0.00,1067.00
9,3,23,74,-11.00,0.00,0.00,1303.00
9,3,23,74,-10.00,0.00,0.00,1325.00
9,3,23,74,-9.00,0.00,0.00,1303.00
9,3,23,74,-8.00,0.00,0.00,1303.00
9,3,23,74,-6.00,0.00,0.00,1067.00
9,3,23,74,-6.00,0.00,0.00,1117.00
9,3,23,74,-5.00,0.00,0.00,1303.00
9,3,23,74,-2.00,0.00,0.00,1325.00
9,3,23,74,4.00,0.00,0.00,1303.00
9,3,23,74,89.00,1.00,1.00,1231.00
9,3,23,81,-10.00,0.00,0.00,2075.00
9,3,23,81,-10.00,0.00,0.00,2075.00
9,3,23,82,-11.00,0.00,0.00,1290.00
9,3,23,82,-8.00,0.00,0.00,1558.00
9,3,23,82,-7.00,0.00,0.00,1558.00
9,3,23,82,-5.00,0.00,0.00,1290.00
9,3,23,82,-5.00,0.00,0.00,1558.00
9,3,23,82,-4.00,0.00,0.00,1290.00
9,3,23,82,-3.00,0.00,0.00,1558.00
9,3,23,82,-3.00,0.00,0.00,1558.00
9,3,23,82,115.00,1.00,1.00,1290.00
9,3,23,85,-11.00,0.00,0.00,2176.00
9,3,23,91,-12.00,0.00,0.00,2402.00
