DAY_OF_MONTH,DEP_DELAY,DEP_DEL15,ARR_DELAY,ARR_DEL15,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
20,-4.00,0.00,-28.00,0.00,,,,,
20,-4.00,0.00,-26.00,0.00,,,,,
20,-4.00,0.00,-26.00,0.00,,,,,
20,-4.00,0.00,-26.00,0.00,,,,,
20,-4.00,0.00,-25.00,0.00,,,,,
20,-4.00,0.00,-25.00,0.00,,,,,
20,-4.00,0.00,-23.00,0.00,,,,,
20,-4.00,0.00,-22.00,0.00,,,,,
20,-4.00,0.00,-21.00,0.00,,,,,
20,-4.00,0.00,-21.00,0.00,,,,,
20,-4.00,0.00,-20.00,0.00,,,,,
20,-4.00,0.00,-19.00,0.00,,,,,
20,-4.00,0.00,-18.00,0.00,,,,,
20,-4.00,0.00,-17.00,0.00,,,,,
20,-4.00,0.00,-17.00,0.00,,,,,
20,-4.00,0.00,-15.00,0.00,,,,,
20,-4.00,0.00,-15.00,0.00,,,,,
20,-4.00,0.00,-15.00,0.00,,,,,
20,-4.00,0.00,-14.00,0.00,,,,,
20,-4.00,0.00,-13.00,0.00,,,,,
20,-4.00,0.00,-12.00,0.00,,,,,
20,-4.00,0.00,-12.00,0.00,,,,,
20,-4.00,0.00,-12.00,0.00,,,,,
20,-4.00,0.00,-12.00,0.00,,,,,
20,-4.00,0.00,-11.00,0.00,,,,,
20,-4.00,0.00,-9.00,0.00,,,,,
20,-4.00,0.00,-8.00,0.00,,,,,
20,-4.00,0.00,-8.00,0.00,,,,,
20,-4.00,0.00,-8.00,0.00,,,,,
20,-4.00,0.00,-8.00,0.00,,,,,
20,-4.00,0.00,-8.00,0.00,,,,,
20,-4.00,0.00,-7.00,0.00,,,,,
20,-4.00,0.00,-6.00,0.00,,,,,
20,-4.00,0.00,-6.00,0.00,,,,,
20,-4.00,0.00,-6.00,0.00,,,,,
20,-4.00,0.00,-6.00,0.00,,,,,
20,-4.00,0.00,-4.00,0.00,,,,,
20,-4.00,0.00,-4.00,0.00,,,,,
20,-4.00,0.00,-3.00,0.00,,,,,
20,-4.00,0.00,-1.00,0.00,,,,,
20,-4.00,0.00,-1.00,0.00,,,,,
20,-4.00,0.00,1.00,0.00,,,,,
20,-4.00,0.00,2.00,0.00,,,,,
20,-4.00,0.00,6.00,0.00,,,,,
20,-4.00,0.00,8.00,0.00,,,,,
20,-4.00,0.00,11.00,0.00,,,,,
20,-4.00,0.00,13.00,0.00,,,,,
20,-4.00,0.00,13.00,0.00,,,,,
20,-4.00,0.00,13.00,0.00,,,,,
20,-4.00,0.00,17.00,1.00,0.00,0.00,17.00,0.00,0.00
20,-4.00,0.00,22.00,1.00,0.00,0.00,22.00,0.00,0.00
20,-3.00,0.00,-38.00,0.00,,,,,
20,-3.00,0.00,-32.00,0.00,,,,,
20,-3.00,0.00,-31.00,0.00,,,,,
20,-3.00,0.00,-28.00,0.00,,,,,
20,-3.00,0.00,-27.00,0.00,,,,,
20,-3.00,0.00,-27.00,0.00,,,,,
20,-3.00,0.00,-24.00,0.00,,,,,
20,-3.00,0.00,-24.00,0.00,,,,,
20,-3.00,0.00,-24.00,0.00,,,,,
20,-3.00,0.00,-23.00,0.00,,,,,
20,-3.00,0.00,-23.00,0.00,,,,,
20,-3.00,0.00,-23.00,0.00,,,,,
20,-3.00,0.00,-22.00,0.00,,,,,
20,-3.00,0.00,-21.00,0.00,,,,,
20,-3.00,0.00,-20.00,0.00,,,,,
20,-3.00,0.00,-19.00,0.00,,,,,
20,-3.00,0.00,-18.00,0.00,,,,,
20,-3.00,0.00,-18.00,0.00,,,,,
20,-3.00,0.00,-17.00,0.00,,,,,
20,-3.00,0.00,-17.00,0.00,,,,,
20,-3.00,0.00,-17.00,0.00,,,,,
20,-3.00,0.00,-17.00,0.00,,,,,
20,-3.00,0.00,-16.00,0.00,,,,,
20,-3.00,0.00,-16.00,0.00,,,,,
20,-3.00,0.00,-16.00,0.00,,,,,
20,-3.00,0.00,-16.00,0.00,,,,,
20,-3.00,0.00,-14.00,0.00,,,,,
20,-3.00,0.00,-14.00,0.00,,,,,
20,-3.00,0.00,-14.00,0.00,,,,,
20,-3.00,0.00,-13.00,0.00,,,,,
20,-3.00,0.00,-12.00,0.00,,,,,
20,-3.00,0.00,-12.00,0.00,,,,,
20,-3.00,0.00,-12.00,0.00,,,,,
20,-3.00,0.00,-12.00,0.00,,,,,
20,-3.00,0.00,-11.00,0.00,,,,,
20,-3.00,0.00,-11.00,0.00,,,,,
20,-3.00,0.00,-11.00,0.00,,,,,
20,-3.00,0.00,-10.00,0.00,,,,,
20,-3.00,0.00,-10.00,0.00,,,,,
20,-3.00,0.00,-10.00,0.00,,,,,
20,-3.00,0.00,-10.00,0.00,,,,,
20,-3.00,0.00,-9.00,0.00,,,,,
20,-3.00,0.00,-9.00,0.00,,,,,
20,-3.00,0.00,-8.00,0.00,,,,,
20,-3.00,0.00,-8.00,0.00,,,,,
20,-3.00,0.00,-7.00,0.00,,,,,
20,-3.00,0.00,-7.00,0.00,,,,,
20,-3.00,0.00,-7.00,0.00,,,,,
20,-3.00,0.00,-5.00,0.00,,,,,
20,-3.00,0.00,-3.00,0.00,,,,,
20,-3.00,0.00,-3.00,0.00,,,,,
20,-3.00,0.00,-1.00,0.00,,,,,
20,-3.00,0.00,-1.00,0.00,,,,,
20,-3.00,0.00,0.00,0.00,,,,,
20,-3.00,0.00,2.00,0.00,,,,,
20,-3.00,0.00,4.00,0.00,,,,,
20,-3.00,0.00,5.00,0.00,,,,,
20,-3.00,0.00,10.00,0.00,,,,,
20,-3.00,0.00,11.00,0.00,,,,,
20,-3.00,0.00,37.00,1.00,0.00,0.00,37.00,0.00,0.00
20,-2.00,0.00,-41.00,0.00,,,,,
20,-2.00,0.00,-38.00,0.00,,,,,
20,-2.00,0.00,-34.00,0.00,,,,,
20,-2.00,0.00,-32.00,0.00,,,,,
20,-2.00,0.00,-32.00,0.00,,,,,
20,-2.00,0.00,-30.00,0.00,,,,,
20,-2.00,0.00,-29.00,0.00,,,,,
20,-2.00,0.00,-29.00,0.00,,,,,
20,-2.00,0.00,-27.00,0.00,,,,,
20,-2.00,0.00,-24.00,0.00,,,,,
20,-2.00,0.00,-23.00,0.00,,,,,
20,-2.00,0.00,-23.00,0.00,,,,,
20,-2.00,0.00,-21.00,0.00,,,,,
20,-2.00,0.00,-20.00,0.00,,,,,
20,-2.00,0.00,-20.00,0.00,,,,,
20,-2.00,0.00,-20.00,0.00,,,,,
20,-2.00,0.00,-19.00,0.00,,,,,
20,-2.00,0.00,-19.00,0.00,,,,,
20,-2.00,0.00,-18.00,0.00,,,,,
20,-2.00,0.00,-18.00,0.00,,,,,
20,-2.00,0.00,-17.00,0.00,,,,,
20,-2.00,0.00,-17.00,0.00,,,,,
20,-2.00,0.00,-15.00,0.00,,,,,
20,-2.00,0.00,-15.00,0.00,,,,,
20,-2.00,0.00,-13.00,0.00,,,,,
20,-2.00,0.00,-13.00,0.00,,,,,
20,-2.00,0.00,-12.00,0.00,,,,,
20,-2.00,0.00,-12.00,0.00,,,,,
20,-2.00,0.00,-11.00,0.00,,,,,
20,-2.00,0.00,-11.00,0.00,,,,,
20,-2.00,0.00,-11.00,0.00,,,,,
20,-2.00,0.00,-10.00,0.00,,,,,
20,-2.00,0.00,-10.00,0.00,,,,,
20,-2.00,0.00,-9.00,0.00,,,,,
20,-2.00,0.00,-9.00,0.00,,,,,
20,-2.00,0.00,-8.00,0.00,,,,,
20,-2.00,0.00,-7.00,0.00,,,,,
20,-2.00,0.00,-6.00,0.00,,,,,
20,-2.00,0.00,-5.00,0.00,,,,,
20,-2.00,0.00,-5.00,0.00,,,,,
20,-2.00,0.00,-4.00,0.00,,,,,
20,-2.00,0.00,-3.00,0.00,,,,,
20,-2.00,0.00,-3.00,0.00,,,,,
20,-2.00,0.00,-2.00,0.00,,,,,
20,-2.00,0.00,-2.00,0.00,,,,,
20,-2.00,0.00,-1.00,0.00,,,,,
20,-2.00,0.00,0.00,0.00,,,,,
20,-2.00,0.00,1.00,0.00,,,,,
20,-2.00,0.00,3.00,0.00,,,,,
20,-2.00,0.00,3.00,0.00,,,,,
20,-2.00,0.00,4.00,0.00,,,,,
20,-2.00,0.00,5.00,0.00,,,,,
20,-2.00,0.00,6.00,0.00,,,,,
20,-2.00,0.00,6.00,0.00,,,,,
20,-2.00,0.00,11.00,0.00,,,,,
20,-2.00,0.00,16.00,1.00,0.00,0.00,16.00,0.00,0.00
20,-1.00,0.00,-47.00,0.00,,,,,
20,-1.00,0.00,-41.00,0.00,,,,,
20,-1.00,0.00,-32.00,0.00,,,,,
20,-1.00,0.00,-30.00,0.00,,,,,
20,-1.00,0.00,-29.00,0.00,,,,,
20,-1.00,0.00,-26.00,0.00,,,,,
20,-1.00,0.00,-24.00,0.00,,,,,
20,-1.00,0.00,-24.00,0.00,,,,,
20,-1.00,0.00,-23.00,0.00,,,,,
20,-1.00,0.00,-22.00,0.00,,,,,
20,-1.00,0.00,-21.00,0.00,,,,,
20,-1.00,0.00,-20.00,0.00,,,,,
20,-1.00,0.00,-18.00,0.00,,,,,
20,-1.00,0.00,-18.00,0.00,,,,,
20,-1.00,0.00,-18.00,0.00,,,,,
20,-1.00,0.00,-17.00,0.00,,,,,
20,-1.00,0.00,-17.00,0.00,,,,,
20,-1.00,0.00,-12.00,0.00,,,,,
20,-1.00,0.00,-10.00,0.00,,,,,
20,-1.00,0.00,-10.00,0.00,,,,,
20,-1.00,0.00,-9.00,0.00,,,,,
20,-1.00,0.00,-8.00,0.00,,,,,
20,-1.00,0.00,-8.00,0.00,,,,,
20,-1.00,0.00,-8.00,0.00,,,,,
20,-1.00,0.00,-7.00,0.00,,,,,
20,-1.00,0.00,-5.00,0.00,,,,,
20,-1.00,0.00,-2.00,0.00,,,,,
20,-1.00,0.00,-2.00,0.00,,,,,
20,-1.00,0.00,-1.00,0.00,,,,,
20,-1.00,0.00,0.00,0.00,,,,,
20,-1.00,0.00,1.00,0.00,,,,,
20,-1.00,0.00,1.00,0.00,,,,,
20,-1.00,0.00,1.00,0.00,,,,,
20,-1.00,0.00,3.00,0.00,,,,,
20,-1.00,0.00,4.00,0.00,,,,,
20,-1.00,0.00,5.00,0.00,,,,,
20,-1.00,0.00,6.00,0.00,,,,,
20,-1.00,0.00,24.00,1.00,0.00,0.00,24.00,0.00,0.00
20,0.00,0.00,-30.00,0.00,,,,,
20,0.00,0.00,-28.00,0.00,,,,,
20,0.00,0.00,-28.00,0.00,,,,,
20,0.00,0.00,-27.00,0.00,,,,,
20,0.00,0.00,-20.00,0.00,,,,,
20,0.00,0.00,-18.00,0.00,,,,,
20,0.00,0.00,-18.00,0.00,,,,,
20,0.00,0.00,-16.00,0.00,,,,,
20,0.00,0.00,-15.00,0.00,,,,,
20,0.00,0.00,-14.00,0.00,,,,,
20,0.00,0.00,-14.00,0.00,,,,,
20,0.00,0.00,-12.00,0.00,,,,,
20,0.00,0.00,-9.00,0.00,,,,,
20,0.00,0.00,-8.00,0.00,,,,,
20,0.00,0.00,-8.00,0.00,,,,,
20,0.00,0.00,-7.00,0.00,,,,,
20,0.00,0.00,-5.00,0.00,,,,,
20,0.00,0.00,-4.00,0.00,,,,,
20,0.00,0.00,-4.00,0.00,,,,,
20,0.00,0.00,-4.00,0.00,,,,,
20,0.00,0.00,-3.00,0.00,,,,,
20,0.00,0.00,-1.00,0.00,,,,,
20,0.00,0.00,0.00,0.00,,,,,
20,0.00,0.00,0.00,0.00,,,,,
20,0.00,0.00,0.00,0.00,,,,,
20,0.00,0.00,1.00,0.00,,,,,
20,0.00,0.00,2.00,0.00,,,,,
20,0.00,0.00,5.00,0.00,,,,,
20,0.00,0.00,14.00,0.00,,,,,
20,1.00,0.00,-31.00,0.00,,,,,
20,1.00,0.00,-20.00,0.00,,,,,
20,1.00,0.00,-19.00,0.00,,,,,
20,1.00,0.00,-15.00,0.00,,,,,
20,1.00,0.00,-12.00,0.00,,,,,
20,1.00,0.00,-11.00,0.00,,,,,
20,1.00,0.00,-10.00,0.00,,,,,
20,1.00,0.00,-10.00,0.00,,,,,
20,1.00,0.00,-8.00,0.00,,,,,
20,1.00,0.00,-8.00,0.00,,,,,
20,1.00,0.00,-6.00,0.00,,,,,
20,1.00,0.00,-3.00,0.00,,,,,
20,1.00,0.00,-1.00,0.00,,,,,
20,1.00,0.00,1.00,0.00,,,,,
20,1.00,0.00,1.00,0.00,,,,,
20,1.00,0.00,1.00,0.00,,,,,
20,1.00,0.00,4.00,0.00,,,,,
20,1.00,0.00,11.00,0.00,,,,,
20,1.00,0.00,22.00,1.00,0.00,0.00,22.00,0.00,0.00
20,1.00,0.00,23.00,1.00,0.00,0.00,22.00,0.00,1.00
20,2.00,0.00,-46.00,0.00,,,,,
20,2.00,0.00,-35.00,0.00,,,,,
20,2.00,0.00,-22.00,0.00,,,,,
20,2.00,0.00,-20.00,0.00,,,,,
20,2.00,0.00,-20.00,0.00,,,,,
20,2.00,0.00,-17.00,0.00,,,,,
20,2.00,0.00,-17.00,0.00,,,,,
20,2.00,0.00,-12.00,0.00,,,,,
20,2.00,0.00,-9.00,0.00,,,,,
20,2.00,0.00,-7.00,0.00,,,,,
20,2.00,0.00,-6.00,0.00,,,,,
20,2.00,0.00,-4.00,0.00,,,,,
20,2.00,0.00,0.00,0.00,,,,,
20,2.00,0.00,1.00,0.00,,,,,
20,2.00,0.00,4.00,0.00,,,,,
20,2.00,0.00,6.00,0.00,,,,,
20,2.00,0.00,9.00,0.00,,,,,
20,3.00,0.00,-22.00,0.00,,,,,
20,3.00,0.00,-22.00,0.00,,,,,
20,3.00,0.00,-20.00,0.00,,,,,
20,3.00,0.00,-19.00,0.00,,,,,
20,3.00,0.00,-15.00,0.00,,,,,
20,3.00,0.00,-11.00,0.00,,,,,
20,3.00,0.00,-10.00,0.00,,,,,
20,3.00,0.00,-8.00,0.00,,,,,
20,3.00,0.00,-7.00,0.00,,,,,
20,3.00,0.00,-3.00,0.00,,,,,
20,3.00,0.00,-1.00,0.00,,,,,
20,3.00,0.00,1.00,0.00,,,,,
20,3.00,0.00,4.00,0.00,,,,,
20,3.00,0.00,5.00,0.00,,,,,
20,3.00,0.00,7.00,0.00,,,,,
20,4.00,0.00,-23.00,0.00,,,,,
20,4.00,0.00,-20.00,0.00,,,,,
20,4.00,0.00,-15.00,0.00,,,,,
20,4.00,0.00,-9.00,0.00,,,,,
20,4.00,0.00,-8.00,0.00,,,,,
20,4.00,0.00,-4.00,0.00,,,,,
20,4.00,0.00,-3.00,0.00,,,,,
20,4.00,0.00,-1.00,0.00,,,,,
20,4.00,0.00,0.00,0.00,,,,,
20,4.00,0.00,1.00,0.00,,,,,
20,4.00,0.00,1.00,0.00,,,,,
20,4.00,0.00,2.00,0.00,,,,,
20,4.00,0.00,5.00,0.00,,,,,
20,4.00,0.00,6.00,0.00,,,,,
20,5.00,0.00,-32.00,0.00,,,,,
20,5.00,0.00,-9.00,0.00,,,,,
20,5.00,0.00,-3.00,0.00,,,,,
20,5.00,0.00,10.00,0.00,,,,,
20,5.00,0.00,12.00,0.00,,,,,
20,5.00,0.00,12.00,0.00,,,,,
20,6.00,0.00,-17.00,0.00,,,,,
20,6.00,0.00,-15.00,0.00,,,,,
20,6.00,0.00,-14.00,0.00,,,,,
20,6.00,0.00,-13.00,0.00,,,,,
20,6.00,0.00,-13.00,0.00,,,,,
20,6.00,0.00,-10.00,0.00,,,,,
20,6.00,0.00,-8.00,0.00,,,,,
20,6.00,0.00,-5.00,0.00,,,,,
20,6.00,0.00,-5.00,0.00,,,,,
20,6.00,0.00,-4.00,0.00,,,,,
20,6.00,0.00,-2.00,0.00,,,,,
20,6.00,0.00,2.00,0.00,,,,,
20,6.00,0.00,6.00,0.00,,,,,
20,6.00,0.00,12.00,0.00,,,,,
20,7.00,0.00,-19.00,0.00,,,,,
20,7.00,0.00,-7.00,0.00,,,,,
20,7.00,0.00,-6.00,0.00,,,,,
20,7.00,0.00,-5.00,0.00,,,,,
20,7.00,0.00,-5.00,0.00,,,,,
20,7.00,0.00,-5.00,0.00,,,,,
20,7.00,0.00,-5.00,0.00,,,,,
20,7.00,0.00,5.00,0.00,,,,,
20,7.00,0.00,5.00,0.00,,,,,
20,8.00,0.00,-16.00,0.00,,,,,
20,8.00,0.00,-2.00,0.00,,,,,
20,9.00,0.00,-10.00,0.00,,,,,
20,9.00,0.00,-6.00,0.00,,,,,
20,9.00,0.00,0.00,0.00,,,,,
20,9.00,0.00,3.00,0.00,,,,,
20,9.00,0.00,26.00,1.00,5.00,0.00,21.00,0.00,0.00
20,10.00,0.00,-13.00,0.00,,,,,
20,10.00,0.00,-1.00,0.00,,,,,
20,10.00,0.00,-1.00,0.00,,,,,
20,10.00,0.00,9.00,0.00,,,,,
20,10.00,0.00,12.00,0.00,,,,,
20,10.00,0.00,13.00,0.00,,,,,
20,11.00,0.00,-13.00,0.00,,,,,
20,11.00,0.00,7.00,0.00,,,,,
20,11.00,0.00,12.00,0.00,,,,,
20,12.00,0.00,-23.00,0.00,,,,,
20,12.00,0.00,-6.00,0.00,,,,,
20,12.00,0.00,-1.00,0.00,,,,,
20,12.00,0.00,0.00,0.00,,,,,
20,12.00,0.00,13.00,0.00,,,,,
20,12.00,0.00,15.00,1.00,0.00,0.00,15.00,0.00,0.00
20,13.00,0.00,-23.00,0.00,,,,,
20,13.00,0.00,-6.00,0.00,,,,,
20,14.00,0.00,-18.00,0.00,,,,,
20,14.00,0.00,-6.00,0.00,,,,,
20,14.00,0.00,0.00,0.00,,,,,
20,14.00,0.00,1.00,0.00,,,,,
20,14.00,0.00,2.00,0.00,,,,,
20,14.00,0.00,5.00,0.00,,,,,
20,14.00,0.00,6.00,0.00,,,,,
20,14.00,0.00,10.00,0.00,,,,,
20,15.00,1.00,-12.00,0.00,,,,,
20,15.00,1.00,-6.00,0.00,,,,,
20,15.00,1.00,-5.00,0.00,,,,,
20,15.00,1.00,-5.00,0.00,,,,,
20,15.00,1.00,2.00,0.00,,,,,
20,15.00,1.00,5.00,0.00,,,,,
20,15.00,1.00,5.00,0.00,,,,,
20,15.00,1.00,6.00,0.00,,,,,
20,15.00,1.00,16.00,1.00,2.00,0.00,1.00,0.00,13.00
20,16.00,1.00,-7.00,0.00,,,,,
20,16.00,1.00,-6.00,0.00,,,,,
20,16.00,1.00,-2.00,0.00,,,,,
20,16.00,1.00,3.00,0.00,,,,,
20,16.00,1.00,5.00,0.00,,,,,
20,16.00,1.00,10.00,0.00,,,,,
20,16.00,1.00,13.00,0.00,,,,,
20,17.00,1.00,-22.00,0.00,,,,,
20,17.00,1.00,1.00,0.00,,,,,
20,17.00,1.00,15.00,1.00,10.00,0.00,0.00,0.00,5.00
20,17.00,1.00,16.00,1.00,0.00,0.00,0.00,0.00,16.00
20,18.00,1.00,-9.00,0.00,,,,,
20,18.00,1.00,-4.00,0.00,,,,,
20,18.00,1.00,6.00,0.00,,,,,
20,18.00,1.00,22.00,1.00,10.00,0.00,4.00,0.00,8.00
20,19.00,1.00,-8.00,0.00,,,,,
20,19.00,1.00,-3.00,0.00,,,,,
20,19.00,1.00,2.00,0.00,,,,,
20,19.00,1.00,4.00,0.00,,,,,
20,20.00,1.00,-11.00,0.00,,,,,
20,20.00,1.00,22.00,1.00,17.00,0.00,2.00,0.00,3.00
20,21.00,1.00,-7.00,0.00,,,,,
20,21.00,1.00,2.00,0.00,,,,,
20,21.00,1.00,3.00,0.00,,,,,
20,21.00,1.00,10.00,0.00,,,,,
20,21.00,1.00,17.00,1.00,5.00,0.00,12.00,0.00,0.00
20,21.00,1.00,21.00,1.00,19.00,0.00,0.00,0.00,2.00
20,21.00,1.00,21.00,1.00,21.00,0.00,0.00,0.00,0.00
20,21.00,1.00,36.00,1.00,0.00,0.00,15.00,0.00,21.00
20,22.00,1.00,-4.00,0.00,,,,,
20,22.00,1.00,20.00,1.00,20.00,0.00,0.00,0.00,0.00
20,22.00,1.00,22.00,1.00,22.00,0.00,0.00,0.00,0.00
20,23.00,1.00,-6.00,0.00,,,,,
20,23.00,1.00,15.00,1.00,7.00,0.00,0.00,0.00,8.00
20,23.00,1.00,22.00,1.00,3.00,0.00,0.00,0.00,19.00
20,23.00,1.00,23.00,1.00,12.00,0.00,0.00,0.00,11.00
20,23.00,1.00,26.00,1.00,7.00,0.00,3.00,0.00,16.00
20,24.00,1.00,11.00,0.00,,,,,
20,24.00,1.00,49.00,1.00,12.00,0.00,25.00,0.00,12.00
20,25.00,1.00,22.00,1.00,0.00,0.00,0.00,0.00,22.00
20,26.00,1.00,-8.00,0.00,,,,,
20,26.00,1.00,0.00,0.00,,,,,
20,26.00,1.00,15.00,1.00,0.00,0.00,0.00,0.00,15.00
20,26.00,1.00,35.00,1.00,9.00,0.00,9.00,0.00,17.00
20,27.00,1.00,32.00,1.00,15.00,0.00,5.00,0.00,12.00
20,29.00,1.00,11.00,0.00,,,,,
20,29.00,1.00,11.00,0.00,,,,,
20,29.00,1.00,21.00,1.00,20.00,0.00,0.00,0.00,1.00
20,29.00,1.00,23.00,1.00,0.00,0.00,0.00,0.00,23.00
20,32.00,1.00,27.00,1.00,27.00,0.00,0.00,0.00,0.00
20,32.00,1.00,33.00,1.00,2.00,0.00,1.00,0.00,30.00
20,33.00,1.00,30.00,1.00,30.00,0.00,0.00,0.00,0.00
20,34.00,1.00,11.00,0.00,,,,,
20,34.00,1.00,13.00,0.00,,,,,
20,34.00,1.00,35.00,1.00,34.00,0.00,1.00,0.00,0.00
20,35.00,1.00,30.00,1.00,30.00,0.00,0.00,0.00,0.00
20,36.00,1.00,11.00,0.00,,,,,
20,36.00,1.00,54.00,1.00,8.00,0.00,18.00,0.00,28.00
20,37.00,1.00,47.00,1.00,37.00,0.00,10.00,0.00,0.00
20,39.00,1.00,13.00,0.00,,,,,
20,39.00,1.00,21.00,1.00,11.00,0.00,0.00,0.00,10.00
20,40.00,1.00,10.00,0.00,,,,,
20,40.00,1.00,31.00,1.00,6.00,0.00,0.00,0.00,25.00
20,40.00,1.00,32.00,1.00,0.00,0.00,0.00,0.00,32.00
20,40.00,1.00,35.00,1.00,12.00,0.00,0.00,0.00,23.00
20,40.00,1.00,38.00,1.00,2.00,0.00,1.00,0.00,35.00
20,41.00,1.00,39.00,1.00,3.00,0.00,0.00,0.00,36.00
20,42.00,1.00,44.00,1.00,42.00,0.00,2.00,0.00,0.00
20,43.00,1.00,25.00,1.00,25.00,0.00,0.00,0.00,0.00
20,44.00,1.00,30.00,1.00,0.00,0.00,0.00,0.00,30.00
20,45.00,1.00,35.00,1.00,10.00,0.00,0.00,0.00,25.00
20,45.00,1.00,38.00,1.00,0.00,0.00,0.00,0.00,38.00
20,46.00,1.00,33.00,1.00,8.00,0.00,1.00,0.00,24.00
20,46.00,1.00,40.00,1.00,9.00,0.00,0.00,0.00,31.00
20,47.00,1.00,28.00,1.00,0.00,0.00,0.00,0.00,28.00
20,47.00,1.00,30.00,1.00,0.00,0.00,0.00,0.00,30.00
20,48.00,1.00,25.00,1.00,25.00,0.00,0.00,0.00,0.00
20,48.00,1.00,31.00,1.00,31.00,0.00,0.00,0.00,0.00
20,50.00,1.00,36.00,1.00,0.00,0.00,0.00,0.00,36.00
20,51.00,1.00,44.00,1.00,44.00,0.00,0.00,0.00,0.00
20,51.00,1.00,59.00,1.00,51.00,0.00,8.00,0.00,0.00
20,52.00,1.00,36.00,1.00,2.00,0.00,0.00,0.00,34.00
20,52.00,1.00,49.00,1.00,49.00,0.00,0.00,0.00,0.00
20,54.00,1.00,32.00,1.00,32.00,0.00,0.00,0.00,0.00
20,55.00,1.00,14.00,0.00,,,,,
20,55.00,1.00,48.00,1.00,4.00,0.00,0.00,0.00,44.00
20,55.00,1.00,49.00,1.00,3.00,0.00,0.00,0.00,46.00
20,59.00,1.00,54.00,1.00,24.00,0.00,1.00,0.00,29.00
20,62.00,1.00,59.00,1.00,59.00,0.00,0.00,0.00,0.00
20,63.00,1.00,67.00,1.00,63.00,0.00,4.00,0.00,0.00
20,65.00,1.00,41.00,1.00,41.00,0.00,0.00,0.00,0.00
20,65.00,1.00,56.00,1.00,56.00,0.00,0.00,0.00,0.00
20,65.00,1.00,60.00,1.00,60.00,0.00,0.00,0.00,0.00
20,67.00,1.00,50.00,1.00,0.00,0.00,0.00,0.00,50.00
20,70.00,1.00,50.00,1.00,50.00,0.00,0.00,0.00,0.00
20,70.00,1.00,53.00,1.00,6.00,0.00,1.00,0.00,46.00
20,70.00,1.00,80.00,1.00,70.00,0.00,10.00,0.00,0.00
20,75.00,1.00,72.00,1.00,72.00,0.00,0.00,0.00,0.00
20,77.00,1.00,63.00,1.00,20.00,0.00,0.00,0.00,43.00
20,79.00,1.00,72.00,1.00,15.00,0.00,0.00,0.00,57.00
20,80.00,1.00,62.00,1.00,45.00,0.00,17.00,0.00,0.00
20,80.00,1.00,70.00,1.00,12.00,0.00,0.00,0.00,58.00
20,82.00,1.00,64.00,1.00,8.00,0.00,0.00,0.00,56.00
20,90.00,1.00,94.00,1.00,7.00,0.00,4.00,0.00,83.00
20,98.00,1.00,71.00,1.00,21.00,0.00,0.00,0.00,50.00
20,100.00,1.00,61.00,1.00,53.00,0.00,0.00,0.00,8.00
20,102.00,1.00,69.00,1.00,0.00,0.00,0.00,0.00,69.00
20,104.00,1.00,93.00,1.00,0.00,0.00,0.00,0.00,93.00
20,113.00,1.00,111.00,1.00,111.00,0.00,0.00,0.00,0.00
20,115.00,1.00,88.00,1.00,0.00,0.00,0.00,0.00,88.00
20,116.00,1.00,95.00,1.00,95.00,0.00,0.00,0.00,0.00
20,124.00,1.00,112.00,1.00,0.00,0.00,0.00,0.00,112.00
20,128.00,1.00,114.00,1.00,0.00,0.00,0.00,0.00,114.00
20,132.00,1.00,94.00,1.00,94.00,0.00,0.00,0.00,0.00
20,140.00,1.00,108.00,1.00,6.00,0.00,0.00,0.00,102.00
20,141.00,1.00,137.00,1.00,0.00,0.00,0.00,0.00,137.00
20,142.00,1.00,136.00,1.00,4.00,0.00,9.00,0.00,123.00
20,152.00,1.00,152.00,1.00,45.00,0.00,0.00,0.00,107.00
20,157.00,1.00,143.00,1.00,0.00,0.00,0.00,0.00,143.00
20,158.00,1.00,147.00,1.00,68.00,0.00,0.00,0.00,79.00
20,159.00,1.00,125.00,1.00,125.00,0.00,0.00,0.00,0.00
20,162.00,1.00,134.00,1.00,30.00,0.00,11.00,0.00,93.00
20,172.00,1.00,167.00,1.00,84.00,0.00,0.00,0.00,83.00
20,198.00,1.00,173.00,1.00,15.00,0.00,0.00,0.00,158.00
20,209.00,1.00,211.00,1.00,0.00,0.00,2.00,0.00,209.00
20,225.00,1.00,216.00,1.00,216.00,0.00,0.00,0.00,0.00
20,228.00,1.00,192.00,1.00,0.00,0.00,0.00,0.00,192.00
20,251.00,1.00,247.00,1.00,7.00,0.00,0.00,0.00,240.00
20,263.00,1.00,230.00,1.00,41.00,0.00,1.00,0.00,188.00
20,275.00,1.00,245.00,1.00,0.00,0.00,0.00,0.00,245.00
20,297.00,1.00,272.00,1.00,10.00,0.00,0.00,0.00,262.00
20,310.00,1.00,309.00,1.00,0.00,0.00,0.00,0.00,309.00
20,345.00,1.00,323.00,1.00,323.00,0.00,0.00,0.00,0.00
20,369.00,1.00,355.00,1.00,6.00,0.00,1.00,0.00,348.00
20,390.00,1.00,392.00,1.00,305.00,0.00,87.00,0.00,0.00
20,396.00,1.00,389.00,1.00,0.00,0.00,0.00,0.00,389.00
20,427.00,1.00,393.00,1.00,0.00,0.00,0.00,0.00,393.00
21,,,,,,,,,
21,-18.00,0.00,-28.00,0.00,,,,,
